what,kind,bundleId,bundleVersion,description,time
os,sysinfo,,,"linux",1453086163892
arch,sysinfo,,,"x86",1453086163892
ws,sysinfo,,,"gtk",1453086163892
locale,sysinfo,,,"zh_CN",1453086163892
processors,sysinfo,,,"2",1453086163892
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1453086163892
java.runtime.version,sysinfo,,,"1.6.0_24-b24",1453086163892
java.specification.name,sysinfo,,,"Java Platform API Specification",1453086163892
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1453086163892
java.specification.version,sysinfo,,,"1.6",1453086163892
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1453086163892
java.version,sysinfo,,,"1.6.0_24",1453086163892
java.vm.info,sysinfo,,,"mixed mode",1453086163892
java.vm.name,sysinfo,,,"OpenJDK Client VM",1453086163892
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1453086163892
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1453086163892
java.vm.specification.version,sysinfo,,,"1.0",1453086163892
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1453086163892
java.vm.version,sysinfo,,,"20.0-b12",1453086163892
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453086164408
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453086170208
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453086171885
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1453086172070
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201102110609,"org.eclipse.cdt.debug.core",1453086172301
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201102110609,"org.eclipse.cdt.debug.ui",1453086172306
activated,perspective,org.eclipse.cdt.ui,,"org.eclipse.cdt.ui.CPerspective",1453086573206
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1453086573207
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1453086573207
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1453086573208
started,bundle,org.eclipse.cdt.core,5.2.1.201102110609,"org.eclipse.cdt.core",1453086573208
started,bundle,org.eclipse.cdt.make.core,7.0.1.201102110609,"org.eclipse.cdt.make.core",1453086573208
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201102110609,"org.eclipse.cdt.make.ui",1453086573208
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.2.201102110609,"org.eclipse.cdt.managedbuilder.core",1453086573209
started,bundle,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui",1453086573210
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1453086573211
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1453086573211
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1453086573221
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1453086573221
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1453086573221
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1453086573222
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1453086573222
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1453086573223
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1453086573223
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1453086573223
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1453086573223
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1453086573224
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1453086573224
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1453086573224
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1453086573225
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1453086573225
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1453086573225
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1453086573225
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1453086573226
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1453086573227
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1453086573227
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1453086573227
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1453086573228
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1453086573228
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1453086573228
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1453086573228
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1453086573229
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1453086573229
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1453086573229
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1453086573229
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1453086573230
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1453086573230
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1453086573230
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1453086573232
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1453086573233
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1453086573233
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1453086573234
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1453086573234
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1453086573234
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1453086573235
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1453086573235
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1453086573235
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1453086573235
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1453086573236
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1453086573236
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1453086573236
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1453086573237
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1453086573237
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1453086573237
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1453086573238
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1453086573239
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1453086573239
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1453086573240
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1453086573240
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1453086573240
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1453086573241
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1453086573241
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1453086573241
started,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1453086573242
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1453086573242
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1453086573242
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1453086573243
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1453086573243
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1453086573243
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1453086573244
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1453086573244
os,sysinfo,,,"linux",1453086573246
arch,sysinfo,,,"x86",1453086573246
ws,sysinfo,,,"gtk",1453086573246
locale,sysinfo,,,"zh_CN",1453086573246
processors,sysinfo,,,"2",1453086573246
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1453086573246
java.runtime.version,sysinfo,,,"1.6.0_24-b24",1453086573246
java.specification.name,sysinfo,,,"Java Platform API Specification",1453086573246
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1453086573246
java.specification.version,sysinfo,,,"1.6",1453086573246
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1453086573246
java.version,sysinfo,,,"1.6.0_24",1453086573246
java.vm.info,sysinfo,,,"mixed mode",1453086573246
java.vm.name,sysinfo,,,"OpenJDK Client VM",1453086573246
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1453086573246
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1453086573246
java.vm.specification.version,sysinfo,,,"1.0",1453086573246
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1453086573246
java.vm.version,sysinfo,,,"20.0-b12",1453086573246
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1453086574966
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1453086578497
started,bundle,com.zylin.embeddedcdt,4.18.1,"com.zylin.embeddedcdt",1453086579856
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201102110609,"org.eclipse.cdt.debug.core",1453086579885
started,bundle,org.eclipse.cdt.launch,6.1.0.201102110609,"org.eclipse.cdt.launch",1453086579886
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201102110609,"org.eclipse.cdt.debug.ui",1453086579896
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201102110609,"org.eclipse.cdt.debug.mi.ui",1453086580043
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201102110609,"org.eclipse.cdt.debug.mi.core",1453086580078
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453086580203
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453086589718
started,bundle,org.eclipse.cdt.dsf,2.1.1.201102110609,"org.eclipse.cdt.dsf",1453086593809
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201102110609,"org.eclipse.cdt.dsf.gdb",1453086593810
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201102110609,"org.eclipse.cdt.dsf.gdb.ui",1453086593812
error,log,,,"Failed command: target remote localhost:2331",1453086613322
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1453086613328
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453086613338
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453086613340
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453086613348
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453086613352
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453086613359
